desigcomercial;numbicicletas;numbicicletas__1;numdocasvacias;position;entity_ts;coordinates;lon;lat;coordinates
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 14:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 20:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 21:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;22;22;0;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};04/03/2020 22:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 0:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 2:52;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 3:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 4:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 5:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 6:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 7:32;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 8:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 9:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 11:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 14:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 15:12;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 16:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 19:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};05/03/2020 22:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 5:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 5:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 12:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 12:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 13:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 13:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 16:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 17:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 18:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};06/03/2020 21:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;18;18;4;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 6:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 6:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;19;19;3;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 8:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;17;17;5;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 13:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;21;21;1;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 14:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;22;22;0;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 15:53;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;22;22;0;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 16:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 19:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 20:13;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};07/03/2020 23:33;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 3:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 4:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 5:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 5:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 10:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 10:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 11:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 11:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;16;16;6;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 17:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 17:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 20:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 20:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};08/03/2020 21:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 2:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 3:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 5:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 9:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 17:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;16;16;6;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 22:14;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 22:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;16;16;6;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 23:34;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;15;15;7;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};09/03/2020 23:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 3:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 4:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 4:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 7:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 13:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 13:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 17:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 21:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 22:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;10;10;12;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};10/03/2020 23:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 0:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 3:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 3:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 4:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 6:15;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 8:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 10:55;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 11:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;20;20;2;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 17:35;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;22;22;0;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 18:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 19:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;14;14;8;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 22:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;13;13;9;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};11/03/2020 23:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 6:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 9:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 11:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 12:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;11;11;11;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 16:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;12;12;10;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 17:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 21:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};12/03/2020 22:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 1:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 2:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 3:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 3:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 7:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 8:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 12:26;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 13:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 18:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 19:17;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 19:37;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 20:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};13/03/2020 22:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 0:18;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 0:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 0:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 2:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 3:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 3:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 8:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 12:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 13:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 14:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 14:38;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 14:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 15:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;9;9;13;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 16:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};14/03/2020 17:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 0:21;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 5:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 6:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 8:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;6;6;16;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 14:58;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 19:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;8;8;14;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 19:59;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;7;7;15;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};15/03/2020 23:19;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 1:20;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 1:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 2:39;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;5;5;17;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 5:22;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;4;4;18;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 13:54;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 18:29;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 20:43;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};16/03/2020 22:43;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 2:03;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 4:03;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 4:43;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 6:23;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 7:23;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 10:45;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;1;1;21;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 13:03;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 14:03;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 14:23;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 15:03;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;0;0;22;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 16:04;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 19:23;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};17/03/2020 22:24;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 0:48;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 1:03;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 6:56;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 9:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;2;2;20;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 11:36;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 16:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 20:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 20:57;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
Retiro;3;3;19;{'coordinates': [-9.14471, 38.70617], 'type': 'Point'};18/03/2020 21:16;-9.14471, 38.70617];-9.14471,;38.70617];38.70617],-9.14471,
